"Country.Region","Date","positive","deaths","recovered","currently_positive","positive_diff","deaths_diff","recovered_diff","roll_avg"
"Ukraine",2020-07-29,69078,1673,38523,28882,1048,23,671,1041.71428571429
"Ukraine",2020-07-30,70300,1697,39327,29276,1222,24,804,1071.42857142857
"Ukraine",2020-07-31,71404,1717,39945,29742,1104,20,618,1097.85714285714
"Ukraine",2020-08-01,72609,1733,40516,30360,1205,16,571,1121.42857142857
"Ukraine",2020-08-02,73761,1749,40755,31257,1152,16,239,1155.85714285714
"Ukraine",2020-08-03,74781,1762,41097,31922,1020,13,342,1173.57142857143
"Ukraine",2020-08-04,75880,1788,41849,32243,1099,26,752,1230.57142857143
"Ukraine",2020-08-05,77169,1813,42784,32572,1289,25,935,1275
"Ukraine",2020-08-06,78515,1846,43812,32857,1346,33,1028,1286.57142857143
"Ukraine",2020-08-07,80018,1879,44369,33770,1503,33,557,1290.14285714286
"Ukraine",2020-08-08,81534,1906,45006,34622,1516,27,637,1306.14285714286
"Ukraine",2020-08-09,82767,1925,45335,35507,1233,19,329,1333.57142857143
"Ukraine",2020-08-10,83812,1950,45723,36139,1045,25,388,1374.42857142857
"Ukraine",2020-08-11,85023,1979,46313,36731,1211,29,590,1414.14285714286
"Ukraine",2020-08-12,86504,1999,47084,37421,1481,20,771,1465.85714285714
"Ukraine",2020-08-13,88136,2023,47678,38435,1632,24,594,1531.85714285714
"Ukraine",2020-08-14,89917,2042,48288,39587,1781,19,610,1599.28571428571
"Ukraine",2020-08-15,91795,2076,48946,40773,1878,34,658,1661.42857142857
"Ukraine",2020-08-16,93490,2100,49346,42044,1695,24,400,1736.28571428571
"Ukraine",2020-08-17,95007,2122,49692,43193,1517,22,346,1810.57142857143
"Ukraine",2020-08-18,96653,2152,50508,43993,1646,30,816,1861.57142857143
"Ukraine",2020-08-19,98658,2182,51358,45118,2005,30,850,1934.57142857143
"Ukraine",2020-08-20,100810,2225,52086,46499,2152,43,728,1984.14285714286
"Ukraine",2020-08-21,102948,2248,52769,47931,2138,23,683,2032.42857142857
"Ukraine",2020-08-22,105337,2286,53458,49593,2389,38,689,2042.28571428571
"Ukraine",2020-08-23,107379,2313,53968,51098,2042,27,510,1999.28571428571
"Ukraine",2020-08-24,109234,2335,54262,52637,1855,22,294,1979
"Ukraine",2020-08-25,110949,2362,54657,53930,1715,27,395,2032
"Ukraine",2020-08-26,112653,2399,55327,54927,1704,37,670,2059.14285714286
"Ukraine",2020-08-27,114663,2449,56149,56065,2010,50,822,2078.71428571429
"Ukraine",2020-08-28,117172,2499,57051,57622,2509,50,902,2128.28571428571
"Ukraine",2020-08-29,119751,2540,58156,59055,2579,41,1105,2190
"Ukraine",2020-08-30,121930,2575,58775,60580,2179,35,619,2311.42857142857
"Ukraine",2020-08-31,124132,2605,59162,62365,2202,30,387,2376.71428571429
"Ukraine",2020-09-01,126279,2654,59904,63721,2147,49,742,2413.85714285714
"Ukraine",2020-09-02,128833,2705,60943,65185,2554,51,1039,2459.28571428571
"Ukraine",2020-09-03,131300,2759,61828,66713,2467,54,885,2463
"Ukraine",2020-09-04,134069,2812,62828,68429,2769,53,1000,2470.28571428571
"Ukraine",2020-09-05,136966,2863,63891,70212,2897,51,1063,2519.28571428571
"Ukraine",2020-09-06,139171,2898,64496,71777,2205,35,605,2525.42857142857
"Ukraine",2020-09-07,141424,2930,64886,73608,2253,32,390,2549.42857142857
"Ukraine",2020-09-08,143914,2988,65849,75077,2490,58,963,2614.85714285714
"Ukraine",2020-09-09,146511,3034,67092,76385,2597,46,1243,2656
"Ukraine",2020-09-10,149146,3079,68289,77778,2635,45,1197,2707.28571428571
"Ukraine",2020-09-11,152373,3132,69466,79775,3227,53,1177,2750.71428571429
"Ukraine",2020-09-12,155558,3206,70881,81471,3185,74,1415,2823.42857142857
"Ukraine",2020-09-13,158122,3239,71434,83449,2564,33,553,2883.28571428571
"Ukraine",2020-09-14,160679,3273,72091,85315,2557,34,657,3032.42857142857
"Ukraine",2020-09-15,163678,3326,73422,86930,2999,53,1331,3047.14285714286
"Ukraine",2020-09-16,166694,3404,74981,88309,3016,78,1559,3070
"Ukraine",2020-09-17,170373,3465,76636,90272,3679,61,1655,3142.42857142857
"Ukraine",2020-09-18,173703,3535,78273,91895,3330,70,1637,3174.42857142857
"Ukraine",2020-09-19,177048,3585,79671,93792,3345,50,1398,3173.14285714286
"Ukraine",2020-09-20,180119,3626,80438,96055,3071,41,767,3256.28571428571
"Ukraine",2020-09-21,182900,3652,81131,98117,2781,26,693,3227.57142857143
"Ukraine",2020-09-22,185890,3716,82927,99247,2990,64,1796,3275.42857142857
"Ukraine",2020-09-23,189488,3784,84767,100937,3598,68,1840,3359.71428571429
"Ukraine",2020-09-24,192966,3838,86624,102504,3478,54,1857,3382.85714285714
"Ukraine",2020-09-25,196631,3910,88324,104397,3665,72,1700,3382.71428571429
"Ukraine",2020-09-26,200566,3988,90142,106436,3935,78,1818,3488.42857142857
"Ukraine",2020-09-27,203799,4044,91179,108576,3233,56,1037,3565.42857142857
"Ukraine",2020-09-28,206579,4082,91754,110743,2780,38,575,3665.57142857143
"Ukraine",2020-09-29,210309,4154,93664,112491,3730,72,1910,3820.71428571429
"Ukraine",2020-09-30,214446,4221,95829,114396,4137,67,2165,3942.14285714286
"Ukraine",2020-10-01,218625,4288,97956,116381,4179,67,2127,4089.28571428571
"Ukraine",2020-10-02,223376,4357,100163,118856,4751,69,2207,4250
"Ukraine",2020-10-03,228161,4451,102347,121363,4785,94,2184,4357.42857142857
"Ukraine",2020-10-04,232424,4495,103762,124167,4263,44,1415,4464.57142857143
"Ukraine",2020-10-05,236329,4530,104966,126833,3905,35,1204,4659.71428571429
"Ukraine",2020-10-06,240811,4624,107210,128977,4482,94,2244,4832.57142857143
"Ukraine",2020-10-07,245698,4707,109968,131023,4887,83,2758,4992
"Ukraine",2020-10-08,251243,4807,112365,134071,5545,100,2397,5091.57142857143
"Ukraine",2020-10-09,257204,4899,114872,137433,5961,92,2507,5191.71428571429
"Ukraine",2020-10-10,263105,5010,116861,141234,5901,111,1989,5310.14285714286
"Ukraine",2020-10-11,268065,5098,117829,145138,4960,88,968,5437.71428571429
"Ukraine",2020-10-12,272671,5143,118740,148788,4606,45,911,5397
"Ukraine",2020-10-13,277982,5254,120999,151729,5311,111,2259,5431.85714285714
"Ukraine",2020-10-14,283762,5365,123263,155134,5780,111,2264,5535.85714285714
"Ukraine",2020-10-15,289022,5443,124316,159263,5260,78,1053,5605.14285714286
"Ukraine",2020-10-16,295227,5551,126721,162955,6205,108,2405,5659.42857142857
"Ukraine",2020-10-17,301856,5669,129033,167154,6629,118,2312,5712.14285714286
"Ukraine",2020-10-18,307301,5762,130338,171201,5445,93,1305,5882.85714285714
"Ukraine",2020-10-19,312287,5834,131473,174980,4986,72,1135,6177.14285714286
"Ukraine",2020-10-20,317967,5948,134680,177339,5680,114,3207,6402.14285714286
"Ukraine",2020-10-21,324942,6093,137515,181334,6975,145,2835,6494.42857142857
"Ukraine",2020-10-22,332262,6213,140322,185727,7320,120,2807,6631.71428571429
"Ukraine",2020-10-23,340042,6336,143093,190613,7780,123,2771,6723
"Ukraine",2020-10-24,347317,6463,145418,195436,7275,127,2325,6895.14285714286
"Ukraine",2020-10-25,353723,6566,147240,199917,6406,103,1822,7011.57142857143
"Ukraine",2020-10-26,359348,6641,148300,204407,5625,75,1060,7057.42857142857
"Ukraine",2020-10-27,366233,6770,151428,208035,6885,129,3128,7175.71428571429
"Ukraine",2020-10-28,374023,6938,155028,212057,7790,168,3600,7430.42857142857
"Ukraine",2020-10-29,381664,7058,158208,216398,7641,120,3180,7692.85714285714
"Ukraine",2020-10-30,390272,7235,161719,221318,8608,177,3511,7888.42857142857
"Ukraine",2020-10-31,399330,7399,165902,226029,9058,164,4183,8207.14285714286
"Ukraine",2020-11-01,407573,7515,168495,231563,8243,116,2593,8495.57142857143
"Ukraine",2020-11-02,414567,7584,170880,236103,6994,69,2385,8852.28571428571
"Ukraine",2020-11-03,423683,7749,176220,239714,9116,165,5340,9041.85714285714
"Ukraine",2020-11-04,433492,7952,184141,241399,9809,203,7921,9324
"Ukraine",2020-11-05,443630,8148,192602,242880,10138,196,8461,9524.57142857143
"Ukraine",2020-11-06,453565,8358,203572,241635,9935,210,10970,9798
"Ukraine",2020-11-07,464598,8553,212549,243496,11033,195,8977,9980.14285714286
"Ukraine",2020-11-08,474245,8695,215357,250193,9647,142,2808,10133
"Ukraine",2020-11-09,483153,8812,217716,256625,8908,117,2359,10303.5714285714
"Ukraine",2020-11-10,493544,9018,223530,260996,10391,206,5814,10606.1428571429
"Ukraine",2020-11-11,504423,9214,230767,264442,10879,196,7237,10856.4285714286
"Ukraine",2020-11-12,515755,9422,237399,268934,11332,208,6632,11041.1428571429
"Ukraine",2020-11-13,527808,9604,243901,274303,12053,182,6502,11204
"Ukraine",2020-11-14,540593,9806,249127,281660,12785,202,5226,11459.1428571429
"Ukraine",2020-11-15,551533,9904,251864,289765,10940,98,2737,11728.4285714286
"Ukraine",2020-11-16,561581,10002,254653,296926,10048,98,2789,12056.7142857143
"Ukraine",2020-11-17,573758,10168,261836,301754,12177,166,7183,12454
"Ukraine",2020-11-18,586522,10431,270269,305822,12764,263,8433,12751
"Ukraine",2020-11-19,600152,10694,278190,311268,13630,263,7921,12954.5714285714
"Ukraine",2020-11-20,614986,10929,286386,317671,14834,235,8196,13123
"Ukraine",2020-11-21,629850,11149,294851,323850,14864,220,8465,13172.8571428571
"Ukraine",2020-11-22,642215,11292,299592,331331,12365,143,4741,13372.8571428571
"Ukraine",2020-11-23,653442,11423,303782,338237,11227,131,4190,13657.5714285714
"Ukraine",2020-11-24,665968,11619,312564,341785,12526,196,8782,13894.7142857143
"Ukraine",2020-11-25,680132,11857,321460,346815,14164,238,8896,14140.5714285714
"Ukraine",2020-11-26,695755,12091,331538,352126,15623,234,10078,14270
"Ukraine",2020-11-27,712249,12292,340794,359163,16494,201,9256,14128.7142857143
"Ukraine",2020-11-28,728834,12485,350189,366160,16585,193,9395,14164.1428571429
"Ukraine",2020-11-29,742105,12613,354556,374936,13271,128,4367,14061.1428571429
"Ukraine",2020-11-30,752343,12731,360360,379252,10238,118,5804,13945.2857142857
"Ukraine",2020-12-01,765117,12962,370677,381478,12774,231,10317,13797
"Ukraine",2020-12-02,778560,13140,384961,380459,13443,178,14284,13450.1428571429
"Ukraine",2020-12-03,793372,13394,400751,379227,14812,254,15790,13258.2857142857
"Ukraine",2020-12-04,808828,13641,414347,380840,15456,247,13596,13079.2857142857
"Ukraine",2020-12-05,822985,13877,429455,379653,14157,236,15108,12848.1428571429
"Ukraine",2020-12-06,834913,14054,435575,385284,11928,177,6120,12775.8571428571
"Ukraine",2020-12-07,843898,14208,440899,388791,8985,154,5324,12622.1428571429
"Ukraine",2020-12-08,855054,14413,454226,386415,11156,205,13327,12398.8571428571
"Ukraine",2020-12-09,867991,14702,469200,384089,12937,289,14974,NA
"Ukraine",2020-12-10,881727,14981,483553,383193,13736,279,14353,NA
"Ukraine",2020-12-11,895620,15278,499182,381160,13893,297,15629,NA
"United Arab Emirates",2020-01-22,0,0,0,0,0,0,0,NA
"United Arab Emirates",2020-01-23,0,0,0,0,0,0,0,NA
"United Arab Emirates",2020-01-24,0,0,0,0,0,0,0,NA
"United Arab Emirates",2020-01-25,0,0,0,0,0,0,0,0
"United Arab Emirates",2020-01-26,0,0,0,0,0,0,0,0.571428571428571
"United Arab Emirates",2020-01-27,0,0,0,0,0,0,0,0.571428571428571
"United Arab Emirates",2020-01-28,0,0,0,0,0,0,0,0.571428571428571
"United Arab Emirates",2020-01-29,4,0,0,4,4,0,0,0.571428571428571
"United Arab Emirates",2020-01-30,4,0,0,4,0,0,0,0.714285714285714
"United Arab Emirates",2020-01-31,4,0,0,4,0,0,0,0.714285714285714
"United Arab Emirates",2020-02-01,4,0,0,4,0,0,0,0.714285714285714
"United Arab Emirates",2020-02-02,5,0,0,5,1,0,0,0.142857142857143
"United Arab Emirates",2020-02-03,5,0,0,5,0,0,0,0.142857142857143
"United Arab Emirates",2020-02-04,5,0,0,5,0,0,0,0.142857142857143
"United Arab Emirates",2020-02-05,5,0,0,5,0,0,0,0.428571428571429
"United Arab Emirates",2020-02-06,5,0,0,5,0,0,0,0.285714285714286
"United Arab Emirates",2020-02-07,5,0,0,5,0,0,0,0.428571428571429
"United Arab Emirates",2020-02-08,7,0,0,7,2,0,0,0.428571428571429
"United Arab Emirates",2020-02-09,7,0,0,7,0,0,0,0.428571428571429
"United Arab Emirates",2020-02-10,8,0,0,8,1,0,0,0.428571428571429
"United Arab Emirates",2020-02-11,8,0,0,8,0,0,0,0.428571428571429
"United Arab Emirates",2020-02-12,8,0,1,7,0,0,1,0.142857142857143
"United Arab Emirates",2020-02-13,8,0,1,7,0,0,0,0.285714285714286
"United Arab Emirates",2020-02-14,8,0,1,7,0,0,0,0.142857142857143
"United Arab Emirates",2020-02-15,8,0,3,5,0,0,2,0.142857142857143
"United Arab Emirates",2020-02-16,9,0,4,5,1,0,1,0.142857142857143
"United Arab Emirates",2020-02-17,9,0,4,5,0,0,0,0.142857142857143
"United Arab Emirates",2020-02-18,9,0,4,5,0,0,0,0.142857142857143
"United Arab Emirates",2020-02-19,9,0,4,5,0,0,0,0.714285714285714
"United Arab Emirates",2020-02-20,9,0,4,5,0,0,0,0.571428571428571
"United Arab Emirates",2020-02-21,9,0,4,5,0,0,0,0.571428571428571
"United Arab Emirates",2020-02-22,13,0,4,9,4,0,0,0.571428571428571
"United Arab Emirates",2020-02-23,13,0,4,9,0,0,0,0.571428571428571
"United Arab Emirates",2020-02-24,13,0,4,9,0,0,0,0.571428571428571
"United Arab Emirates",2020-02-25,13,0,4,9,0,0,0,1.42857142857143
"United Arab Emirates",2020-02-26,13,0,4,9,0,0,0,1.14285714285714
"United Arab Emirates",2020-02-27,13,0,4,9,0,0,0,1.14285714285714
"United Arab Emirates",2020-02-28,19,0,5,14,6,0,1,1.14285714285714
"United Arab Emirates",2020-02-29,21,0,5,16,2,0,0,2
"United Arab Emirates",2020-03-01,21,0,5,16,0,0,0,2
"United Arab Emirates",2020-03-02,21,0,5,16,0,0,0,2.28571428571429
"United Arab Emirates",2020-03-03,27,0,5,22,6,0,0,1.42857142857143
"United Arab Emirates",2020-03-04,27,0,5,22,0,0,0,3.42857142857143
"United Arab Emirates",2020-03-05,29,0,5,24,2,0,0,3.42857142857143
"United Arab Emirates",2020-03-06,29,0,5,24,0,0,0,3.42857142857143
"United Arab Emirates",2020-03-07,45,0,7,38,16,0,2,6.71428571428571
"United Arab Emirates",2020-03-08,45,0,7,38,0,0,0,6.71428571428571
"United Arab Emirates",2020-03-09,45,0,7,38,0,0,0,8
"United Arab Emirates",2020-03-10,74,0,12,62,29,0,5,8
"United Arab Emirates",2020-03-11,74,0,17,57,0,0,5,5.71428571428571
"United Arab Emirates",2020-03-12,85,0,17,68,11,0,0,7.57142857142857
"United Arab Emirates",2020-03-13,85,0,17,68,0,0,0,7.57142857142857
"United Arab Emirates",2020-03-14,85,0,17,68,0,0,0,3.42857142857143
"United Arab Emirates",2020-03-15,98,0,23,75,13,0,6,5.57142857142857
"United Arab Emirates",2020-03-16,98,0,23,75,0,0,0,7.85714285714286
"United Arab Emirates",2020-03-17,98,0,23,75,0,0,0,7.85714285714286
"United Arab Emirates",2020-03-18,113,0,26,87,15,0,3,9.71428571428571
"United Arab Emirates",2020-03-19,140,0,31,109,27,0,5,7.85714285714286
"United Arab Emirates",2020-03-20,140,2,31,107,0,2,0,14.2857142857143
"United Arab Emirates",2020-03-21,153,2,38,113,13,0,7,21.4285714285714
"United Arab Emirates",2020-03-22,153,2,38,113,0,0,0,31.4285714285714
"United Arab Emirates",2020-03-23,198,2,38,158,45,0,0,27.5714285714286
"United Arab Emirates",2020-03-24,248,2,45,201,50,0,7,37.8571428571429
"United Arab Emirates",2020-03-25,333,2,52,279,85,0,7,45
"United Arab Emirates",2020-03-26,333,2,52,279,0,0,0,59.5714285714286
"United Arab Emirates",2020-03-27,405,2,52,351,72,0,0,59
"United Arab Emirates",2020-03-28,468,2,52,414,63,0,0,59.4285714285714
"United Arab Emirates",2020-03-29,570,3,58,509,102,1,6,68.7142857142857
"United Arab Emirates",2020-03-30,611,5,61,545,41,2,3,98.7142857142857
"United Arab Emirates",2020-03-31,664,6,61,597,53,1,0,122.714285714286
"United Arab Emirates",2020-04-01,814,8,61,745,150,2,0,148.142857142857
"United Arab Emirates",2020-04-02,1024,8,96,920,210,0,35,175.571428571429
"United Arab Emirates",2020-04-03,1264,9,108,1147,240,1,12,209.285714285714
"United Arab Emirates",2020-04-04,1505,10,125,1370,241,1,17,242.142857142857
"United Arab Emirates",2020-04-05,1799,10,144,1645,294,0,19,263.571428571429
"United Arab Emirates",2020-04-06,2076,11,167,1898,277,1,23,280.857142857143
"United Arab Emirates",2020-04-07,2359,12,186,2161,283,1,19,299.428571428571
"United Arab Emirates",2020-04-08,2659,12,239,2408,300,0,53,318.714285714286
"United Arab Emirates",2020-04-09,2990,14,268,2708,331,2,29,332
"United Arab Emirates",2020-04-10,3360,16,418,2926,370,2,150,349.285714285714
"United Arab Emirates",2020-04-11,3736,20,588,3128,376,4,170,367.714285714286
"United Arab Emirates",2020-04-12,4123,22,680,3421,387,2,92,386.571428571429
"United Arab Emirates",2020-04-13,4521,25,852,3644,398,3,172,405
"United Arab Emirates",2020-04-14,4933,28,933,3972,412,3,81,420.285714285714
"United Arab Emirates",2020-04-15,5365,33,1034,4298,432,5,101,366.571428571429
"United Arab Emirates",2020-04-16,5825,35,1095,4695,460,2,61,379.714285714286
"United Arab Emirates",2020-04-17,6302,37,1188,5077,477,2,93,392
"United Arab Emirates",2020-04-18,6302,37,1188,5077,0,0,0,403.142857142857
"United Arab Emirates",2020-04-19,6781,41,1286,5454,479,4,98,410.428571428571
"United Arab Emirates",2020-04-20,7265,43,1360,5862,484,2,74,418.714285714286
"United Arab Emirates",2020-04-21,7755,46,1443,6266,490,3,83,425.571428571429
"United Arab Emirates",2020-04-22,8238,52,1546,6640,483,6,103,501.571428571429
"United Arab Emirates",2020-04-23,8756,56,1637,7063,518,4,91,509.714285714286
"United Arab Emirates",2020-04-24,9281,64,1760,7457,525,8,123,510.571428571429
"United Arab Emirates",2020-04-25,9813,71,1887,7855,532,7,127,517.857142857143
"United Arab Emirates",2020-04-26,10349,76,1978,8295,536,5,91,527.285714285714
"United Arab Emirates",2020-04-27,10839,82,2090,8667,490,6,112,532.142857142857
"United Arab Emirates",2020-04-28,11380,89,2181,9110,541,7,91,536.714285714286
"United Arab Emirates",2020-04-29,11929,98,2329,9502,549,9,148,540.857142857143
"United Arab Emirates",2020-04-30,12481,105,2429,9947,552,7,100,544.857142857143
"United Arab Emirates",2020-05-01,13038,111,2543,10384,557,6,114,555.857142857143
"United Arab Emirates",2020-05-02,13599,119,2664,10816,561,8,121,544.571428571429
"United Arab Emirates",2020-05-03,14163,126,2763,11274,564,7,99,544.142857142857
"United Arab Emirates",2020-05-04,14730,137,2966,11627,567,11,203,537
"United Arab Emirates",2020-05-05,15192,146,3153,11893,462,9,187,536.428571428571
"United Arab Emirates",2020-05-06,15738,157,3359,12222,546,11,206,545.428571428571
"United Arab Emirates",2020-05-07,16240,165,3572,12503,502,8,213,576.428571428571
"United Arab Emirates",2020-05-08,16793,174,3837,12782,553,9,265,592.571428571429
"United Arab Emirates",2020-05-09,17417,185,4295,12937,624,11,458,638.428571428571
"United Arab Emirates",2020-05-10,18198,198,4804,13196,781,13,509,664
"United Arab Emirates",2020-05-11,18878,201,5381,13296,680,3,577,692
"United Arab Emirates",2020-05-12,19661,203,6012,13446,783,2,631,719.714285714286
"United Arab Emirates",2020-05-13,20386,206,6523,13657,725,3,511,744.285714285714
"United Arab Emirates",2020-05-14,21084,208,6930,13946,698,2,407,737.142857142857
"United Arab Emirates",2020-05-15,21831,210,7328,14293,747,2,398,758.857142857143
"United Arab Emirates",2020-05-16,22627,214,7931,14482,796,4,603,771.714285714286
"United Arab Emirates",2020-05-17,23358,220,8512,14626,731,6,581,802.571428571429
"United Arab Emirates",2020-05-18,24190,224,9577,14389,832,4,1065,830.571428571429
"United Arab Emirates",2020-05-19,25063,227,10791,14045,873,3,1214,865.857142857143
"United Arab Emirates",2020-05-20,26004,233,11809,13962,941,6,1018,868.142857142857
"United Arab Emirates",2020-05-21,26898,237,12755,13906,894,4,946,875.285714285714
"United Arab Emirates",2020-05-22,27892,241,13798,13853,994,4,1043,873.857142857143
"United Arab Emirates",2020-05-23,28704,244,14495,13965,812,3,697,860.428571428571
"United Arab Emirates",2020-05-24,29485,245,15056,14184,781,1,561,852.142857142857
"United Arab Emirates",2020-05-25,30307,248,15657,14402,822,3,601,804.857142857143
"United Arab Emirates",2020-05-26,31086,253,15982,14851,779,5,325,754
"United Arab Emirates",2020-05-27,31969,255,16371,15343,883,2,389,741.714285714286
"United Arab Emirates",2020-05-28,32532,258,16685,15589,563,3,314,724.571428571429
"United Arab Emirates",2020-05-29,33170,260,17097,15813,638,2,412,697.857142857143
"United Arab Emirates",2020-05-30,33896,262,17546,16088,726,2,449,671.714285714286
"United Arab Emirates",2020-05-31,34557,264,17932,16361,661,2,386,627.142857142857
"United Arab Emirates",2020-06-01,35192,266,18338,16588,635,2,406,640.857142857143
"United Arab Emirates",2020-06-02,35788,269,18726,16793,596,3,388,638.857142857143
"United Arab Emirates",2020-06-03,36359,270,19153,16936,571,1,427,624.571428571429
"United Arab Emirates",2020-06-04,37018,273,19572,17173,659,3,419,607.285714285714
"United Arab Emirates",2020-06-05,37642,274,20337,17031,624,1,765,597.714285714286
"United Arab Emirates",2020-06-06,38268,275,21061,16932,626,1,724,588
"United Arab Emirates",2020-06-07,38808,276,21806,16726,540,1,745,592.571428571429
"United Arab Emirates",2020-06-08,39376,281,22275,16820,568,5,469,566.857142857143
"United Arab Emirates",2020-06-09,39904,283,22740,16881,528,2,465,551
"United Arab Emirates",2020-06-10,40507,284,24017,16206,603,1,1277,531.714285714286
"United Arab Emirates",2020-06-11,40986,286,25234,15466,479,2,1217,498
"United Arab Emirates",2020-06-12,41499,287,25946,15266,513,1,712,465.714285714286
"United Arab Emirates",2020-06-13,41990,288,26761,14941,491,1,815,439.714285714286
"United Arab Emirates",2020-06-14,42294,289,27462,14543,304,1,701,408.142857142857
"United Arab Emirates",2020-06-15,42636,291,28129,14216,342,2,667,395.142857142857
"United Arab Emirates",2020-06-16,42982,293,28861,13828,346,2,732,378
"United Arab Emirates",2020-06-17,43364,295,29537,13532,382,2,676,363.285714285714
"United Arab Emirates",2020-06-18,43752,298,30241,13213,388,3,704,375.857142857143
"United Arab Emirates",2020-06-19,44145,300,30996,12849,393,2,755,381
"United Arab Emirates",2020-06-20,44533,301,31754,12478,388,1,758,385.857142857143
"United Arab Emirates",2020-06-21,44925,302,32415,12208,392,1,661,395.571428571429
"United Arab Emirates",2020-06-22,45303,303,33046,11954,378,1,631,401.571428571429
"United Arab Emirates",2020-06-23,45683,305,33703,11675,380,2,657,404
"United Arab Emirates",2020-06-24,46133,307,34405,11421,450,2,702,403.857142857143
"United Arab Emirates",2020-06-25,46563,308,35165,11090,430,1,760,410.285714285714
"United Arab Emirates",2020-06-26,46973,310,35469,11194,410,2,304,420.428571428571
"United Arab Emirates",2020-06-27,47360,311,35834,11215,387,1,365,426.285714285714
"United Arab Emirates",2020-06-28,47797,313,36411,11073,437,2,577,419.428571428571
"United Arab Emirates",2020-06-29,48246,314,37076,10856,449,1,665,415.142857142857
"United Arab Emirates",2020-06-30,48667,315,37566,10786,421,1,490,452.571428571429
"United Arab Emirates",2020-07-01,49069,316,38160,10593,402,1,594,499.571428571429
"United Arab Emirates",2020-07-02,49469,317,38664,10488,400,1,504,534.714285714286
"United Arab Emirates",2020-07-03,50141,318,39153,10670,672,1,489,546
"United Arab Emirates",2020-07-04,50857,321,39857,10679,716,3,704,561.857142857143
"United Arab Emirates",2020-07-05,51540,323,40297,10920,683,2,440,568
"United Arab Emirates",2020-07-06,52068,324,40721,11023,528,1,424,586.857142857143
"United Arab Emirates",2020-07-07,52600,326,41714,10560,532,2,993,558.428571428571
"United Arab Emirates",2020-07-08,53045,327,42282,10436,445,1,568,513.714285714286
"United Arab Emirates",2020-07-09,53577,328,43570,9679,532,1,1288,473.428571428571
"United Arab Emirates",2020-07-10,54050,330,43969,9751,473,2,399,447.142857142857
"United Arab Emirates",2020-07-11,54453,331,44648,9474,403,1,679,424.714285714286
"United Arab Emirates",2020-07-12,54854,333,45140,9381,401,2,492,400.428571428571
"United Arab Emirates",2020-07-13,55198,334,45513,9351,344,1,373,364.571428571429
"United Arab Emirates",2020-07-14,55573,335,46025,9213,375,1,512,338.857142857143
"United Arab Emirates",2020-07-15,55848,335,46418,9095,275,0,393,322.571428571429
"United Arab Emirates",2020-07-16,56129,335,47412,8382,281,0,994,295.428571428571
"United Arab Emirates",2020-07-17,56422,337,48448,7637,293,2,1036,285
"United Arab Emirates",2020-07-18,56711,338,48917,7456,289,1,469,275
"United Arab Emirates",2020-07-19,56922,339,49269,7314,211,1,352,269.428571428571
"United Arab Emirates",2020-07-20,57193,340,49621,7232,271,1,352,265.571428571429
"United Arab Emirates",2020-07-21,57498,341,49964,7193,305,1,343,261
"United Arab Emirates",2020-07-22,57734,342,50354,7038,236,1,390,264.428571428571
"United Arab Emirates",2020-07-23,57988,342,50848,6798,254,0,494,284.428571428571
"United Arab Emirates",2020-07-24,58249,343,51235,6671,261,1,387,283.428571428571
"United Arab Emirates",2020-07-25,58562,343,51628,6591,313,0,393,292.571428571429
"United Arab Emirates",2020-07-26,58913,344,52182,6387,351,1,554,312.428571428571
"United Arab Emirates",2020-07-27,59177,345,52510,6322,264,1,328,319.285714285714
"United Arab Emirates",2020-07-28,59546,347,52905,6294,369,2,395,322.428571428571
"United Arab Emirates",2020-07-29,59921,347,53202,6372,375,0,297,314
"United Arab Emirates",2020-07-30,60223,349,53626,6248,302,2,424,298
"United Arab Emirates",2020-07-31,60506,351,53909,6246,283,2,283,283.714285714286
"United Arab Emirates",2020-08-01,60760,351,54255,6154,254,0,346,258
"United Arab Emirates",2020-08-02,60999,351,54615,6033,239,0,360,240.714285714286
"United Arab Emirates",2020-08-03,61163,351,54863,5949,164,0,248,231.714285714286
"United Arab Emirates",2020-08-04,61352,351,55090,5911,189,0,227,222.142857142857
"United Arab Emirates",2020-08-05,61606,353,55385,5868,254,2,295,220
"United Arab Emirates",2020-08-06,61845,354,55739,5752,239,1,354,218
"United Arab Emirates",2020-08-07,62061,356,56015,5690,216,2,276,220.142857142857
"United Arab Emirates",2020-08-08,62300,356,56245,5699,239,0,230,230.571428571429
"United Arab Emirates",2020-08-09,62525,357,56568,5600,225,1,323,229.428571428571
"United Arab Emirates",2020-08-10,62704,357,56766,5581,179,0,198,234.857142857143
"United Arab Emirates",2020-08-11,62966,358,56961,5647,262,1,195,251.142857142857
"United Arab Emirates",2020-08-12,63212,358,57193,5661,246,0,232,257.428571428571
"United Arab Emirates",2020-08-13,63489,358,57372,5759,277,0,179,255.285714285714
"United Arab Emirates",2020-08-14,63819,359,57473,5987,330,1,101,262.428571428571
"United Arab Emirates",2020-08-15,64102,361,57571,6170,283,2,98,277.142857142857
"United Arab Emirates",2020-08-16,64312,364,57694,6254,210,3,123,304.142857142857
"United Arab Emirates",2020-08-17,64541,364,57794,6383,229,0,100,330.428571428571
"United Arab Emirates",2020-08-18,64906,366,57909,6631,365,2,115,339.142857142857
"United Arab Emirates",2020-08-19,65341,367,58022,6952,435,1,113,359.285714285714
"United Arab Emirates",2020-08-20,65802,369,58153,7280,461,2,131,385
